run-id,N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_habitat_random,perceptual-range,matrix-permeability,mean_hab_neighbors,total_crossings,assess-top-sections
1485,100,1000,7056,1600,5372,1,50,5,0.8,2.857142857142857,1488,0.351
7284,100,1000,7056,1600,5372,1,50,5,0.8,2.857142857142857,1327,0.353
5780,100,1000,7056,1600,5372,1,50,5,0.8,2.857142857142857,1277,0.36
2560,100,1000,7056,1600,5372,1,50,5,0.8,2.857142857142857,1308,0.375
7943,100,1000,7056,1600,5372,1,50,5,0.8,2.857142857142857,1200,0.359
5110,100,1000,7056,1600,5372,1,50,5,0.8,2.857142857142857,1207,0.364
8626,100,1000,7056,1600,5372,1,50,5,0.8,2.857142857142857,1125,0.365
7819,100,1000,7056,1600,5372,1,50,5,0.8,2.857142857142857,1240,0.365
3997,100,1000,7056,1600,5372,1,50,5,0.8,2.857142857142857,1298,0.353
9807,100,1000,7056,1600,5372,1,50,5,0.8,2.857142857142857,1275,0.4
3041,100,1000,7056,1600,5372,1,50,5,0.8,2.857142857142857,1331,0.325
9202,100,1000,7056,1600,5372,1,50,5,0.8,2.857142857142857,1332,0.345
2352,100,1000,7056,1600,5372,1,50,5,0.8,2.857142857142857,1294,0.338
3685,100,1000,7056,1600,5372,1,50,5,0.8,2.857142857142857,1287,0.356
1332,100,1000,7056,1600,5372,1,50,5,0.8,2.857142857142857,1405,0.355
6749,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1187,0.371
4956,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1432,0.339
9433,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1119,0.353
5963,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1288,0.343
1138,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1249,0.383
4317,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1411,0.337
3827,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1351,0.326
7975,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1229,0.345
8984,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1080,0.357
4001,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1167,0.342
9611,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1267,0.365
1680,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1331,0.325
9703,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1355,0.342
5912,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1323,0.329
7629,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1344,0.344
7253,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1367,0.328
5072,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1264,0.354
9045,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1409,0.348
4498,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1303,0.355
1967,100,1000,7056,1600,5372,1,50,5,0.9,2.857142857142857,1284,0.365
8021,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1146,0.352
6345,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1182,0.347
4170,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1194,0.363
4187,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1461,0.339
1761,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1391,0.348
2918,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1289,0.344
8483,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1186,0.332
3320,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1138,0.346
3049,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1411,0.331
4621,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1145,0.376
6996,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1182,0.367
4706,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1350,0.332
8764,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1384,0.345
4468,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1141,0.345
8308,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1328,0.332
5110,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1154,0.343
4357,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1078,0.337
4717,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1230,0.362
3808,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1350,0.33
3449,100,1000,7056,1600,5372,1,50,5,1,2.857142857142857,1283,0.337
9141,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1519,0.627
7537,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1499,0.611
5665,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1504,0.647
1670,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1608,0.607
9303,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1587,0.623
7901,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1519,0.65
2580,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1534,0.628
6737,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1493,0.614
6724,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1578,0.639
8054,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1492,0.613
7704,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1682,0.606
2114,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1626,0.615
1208,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1502,0.634
3829,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1427,0.606
7927,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1341,0.598
8112,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1527,0.615
5829,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1431,0.613
9193,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1667,0.6
2712,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1409,0.625
4434,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1521,0.567
9009,100,1000,7056,1600,5372,2-v,50,5,0.1,2.857142857142857,1558,0.612
5945,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1605,0.579
5677,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1546,0.561
4470,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1356,0.58
8931,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1577,0.566
7216,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1481,0.581
1113,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1627,0.545
4176,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1558,0.591
2923,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1458,0.612
5418,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1591,0.582
6755,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1445,0.567
9613,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1576,0.578
7365,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1480,0.578
8965,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1495,0.581
3951,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1421,0.573
5398,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1634,0.589
3734,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1490,0.562
7885,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1543,0.578
8333,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1516,0.564
7105,100,1000,7056,1600,5372,2-v,50,5,0.2,2.857142857142857,1586,0.589
6337,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1405,0.532
9950,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1564,0.512
9104,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1452,0.519
3757,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1470,0.524
1135,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1622,0.54
8580,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1500,0.588
1791,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1711,0.548
6873,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1300,0.527
5873,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1408,0.531
4524,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1485,0.562
7921,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1503,0.502
7370,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1586,0.499
3790,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1371,0.527
8608,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1351,0.547
7169,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1535,0.536
7506,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1657,0.518
7496,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1516,0.559
3863,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1446,0.624
7287,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1532,0.544
2305,100,1000,7056,1600,5372,2-v,50,5,0.3,2.857142857142857,1645,0.519
5157,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1463,0.5
4313,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1490,0.491
4047,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1389,0.484
6708,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1544,0.508
5753,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1357,0.528
8946,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1344,0.484
3031,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1469,0.474
1382,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1413,0.517
3830,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1465,0.489
1836,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1570,0.484
1145,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1513,0.475
6579,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1482,0.489
4120,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1590,0.491
5209,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1499,0.491
8374,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1457,0.507
1171,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1478,0.498
8113,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1583,0.495
3592,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1543,0.546
5510,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1370,0.497
7167,100,1000,7056,1600,5372,2-v,50,5,0.4,2.857142857142857,1427,0.473
3530,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1568,0.428
1898,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1533,0.489
8304,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1400,0.422
5686,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1411,0.473
2934,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1365,0.481
5134,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1399,0.465
4992,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1343,0.465
4388,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1643,0.457
8393,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1391,0.455
2230,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1394,0.461
2301,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1436,0.46
5000,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1451,0.442
8175,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1343,0.45
2028,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1518,0.443
4207,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1354,0.463
5960,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1365,0.492
2931,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1320,0.483
9540,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1394,0.443
3619,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1350,0.439
1455,100,1000,7056,1600,5372,2-v,50,5,0.5,2.857142857142857,1358,0.425
5463,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1451,0.4
9502,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1314,0.393
3828,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1534,0.417
7191,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1498,0.39
2454,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1396,0.426
9248,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1469,0.483
4779,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1377,0.42
4074,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1367,0.432
6358,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1544,0.41
4060,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1569,0.416
5355,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1384,0.436
3390,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1451,0.428
8906,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1637,0.388
4662,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1522,0.471
3705,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1296,0.417
6444,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1158,0.409
8166,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1461,0.446
3500,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1451,0.408
4872,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1365,0.452
6731,100,1000,7056,1600,5372,2-v,50,5,0.6,2.857142857142857,1272,0.42
6122,100,1000,7056,1600,5372,2-v,50,5,0.7,2.857142857142857,1353,0.365
1987,100,1000,7056,1600,5372,2-v,50,5,0.7,2.857142857142857,1379,0.38
