N_individuals,steps,scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,total_crossings,assess_top_sections
100,500,4,10,60,30,127,936,0.391
100,500,1,10,65,37,134,1419,0.647
100,500,3,10,84,30,128,786,0.457
100,500,5,10,40,32,136,802,0.456
100,500,6,10,50,18,100,548,0.442
100,500,2,10,22,31,128,1849,0.58
100,500,6,10,46,6,114,567,0.407
100,500,5,10,24,14,180,173,0.601
100,500,7,10,23,15,101,202,0.48
100,500,4,10,33,30,153,1560,0.434
100,500,4,10,72,12,108,634,0.379
100,500,3,10,38,40,104,918,0.629
100,500,3,10,17,30,124,674,0.776
100,500,2,10,69,6,140,649,0.401
100,500,2,10,18,10,134,993,0.595
100,500,5,10,40,8,164,419,0.377
100,500,6,10,58,40,104,909,0.432
100,500,3,10,50,7,121,507,0.367
100,500,6,10,29,35,99,665,0.427
100,500,2,10,44,29,177,1912,0.589
100,500,5,10,20,35,98,684,0.418
100,500,2,10,47,28,104,1094,0.505
100,500,3,10,45,30,155,707,0.694
100,500,6,10,70,20,110,627,0.399
100,500,6,10,38,40,119,988,0.454
100,500,3,10,31,35,98,841,0.584
100,500,2,10,55,14,151,877,0.56
100,500,7,10,27,22,146,212,0.453
100,500,3,10,19,13,109,268,0.463
100,500,4,10,31,30,141,1533,0.409
100,500,7,10,68,13,113,483,0.416
100,500,5,10,43,30,136,789,0.436
100,500,4,10,75,8,167,580,0.371
100,500,3,10,20,35,133,940,0.864
100,500,1,10,30,42,141,2258,0.854
100,500,2,10,37,14,104,928,0.502
100,500,5,10,40,32,122,771,0.409
100,500,7,10,60,22,174,481,0.453
100,500,1,10,52,42,141,1834,0.754
100,500,4,10,76,6,101,494,0.368
100,500,4,10,23,23,142,1619,0.38
100,500,3,10,19,30,114,636,0.733
100,500,5,10,84,22,174,724,0.402
100,500,5,10,35,17,91,450,0.429
100,500,4,10,55,6,101,669,0.387
100,500,3,10,17,30,128,655,0.789
100,500,2,10,64,12,151,781,0.443
100,500,7,10,62,31,179,496,0.478
100,500,4,10,23,19,104,946,0.481
100,500,1,10,30,42,130,2150,0.826
100,500,5,10,59,6,92,577,0.352
100,500,6,10,39,41,103,867,0.439
100,500,5,10,67,6,139,595,0.403
100,500,2,10,73,15,170,889,0.479
100,500,6,10,77,12,99,632,0.375
100,500,5,10,60,22,119,578,0.405
100,500,4,10,76,6,110,586,0.357
100,500,2,10,43,10,107,714,0.433
100,500,6,10,38,40,104,881,0.479
100,500,6,10,56,41,103,889,0.426
100,500,6,10,59,28,131,800,0.426
100,500,2,10,69,6,139,634,0.345
100,500,3,10,33,8,90,365,0.433
100,500,2,10,14,7,93,653,0.462
100,500,7,10,46,30,154,515,0.474
100,500,3,10,20,35,98,910,0.696
100,500,3,10,83,30,179,838,0.505
100,500,5,10,43,14,96,524,0.37
100,500,4,10,18,40,149,1889,0.481
100,500,6,10,39,41,153,1044,0.516
100,500,2,10,67,6,165,550,0.378
100,500,6,10,88,15,147,631,0.409
100,500,4,10,23,40,149,1833,0.483
100,500,4,10,15,13,163,1170,0.755
100,500,4,10,61,33,117,1062,0.451
100,500,5,10,86,15,147,697,0.413
100,500,7,10,62,15,106,466,0.408
100,500,3,10,72,13,163,475,0.417
100,500,2,10,55,30,157,1427,0.524
100,500,3,10,86,15,106,596,0.396
100,500,5,10,14,16,101,368,0.554
100,500,2,10,65,7,140,725,0.37
100,500,3,10,58,8,160,399,0.401
100,500,6,10,44,16,101,615,0.444
100,500,2,10,24,7,140,715,0.502
100,500,1,10,30,42,141,2258,0.854
100,500,4,10,18,40,136,1893,0.472
100,500,3,10,36,35,158,860,0.792
100,500,2,10,61,30,143,1248,0.527
100,500,5,10,60,22,174,607,0.461
100,500,5,10,88,15,152,663,0.407
100,500,4,10,76,6,101,494,0.368
100,500,4,10,60,36,100,987,0.428
100,500,3,10,15,13,129,113,0.646
100,500,4,10,48,36,100,1039,0.413
100,500,4,10,14,17,117,1049,0.565
100,500,5,10,70,19,97,607,0.381
100,500,1,10,44,12,179,927,0.616
100,500,3,10,62,15,137,338,0.42
100,500,5,10,20,11,172,125,0.592
100,500,3,10,17,19,97,352,0.517
100,500,4,10,43,11,172,946,0.535
100,500,6,10,14,16,170,606,0.817
100,500,3,10,37,19,136,298,0.534
100,500,2,10,65,7,113,607,0.39
100,500,1,10,84,39,109,1110,0.511
100,500,6,10,39,41,103,867,0.439
100,500,2,10,67,6,139,597,0.394
100,500,6,10,69,28,112,697,0.428
100,500,3,10,82,32,140,947,0.486
100,500,3,10,78,28,143,780,0.462
100,500,3,10,77,32,140,805,0.497
100,500,5,10,26,11,127,285,0.523
100,500,4,10,60,36,139,1122,0.455
100,500,6,10,32,10,173,508,0.636
100,500,4,10,60,30,127,936,0.391
100,500,3,10,70,19,147,479,0.472
100,500,4,10,20,11,168,1103,0.687
100,500,5,10,70,35,139,849,0.459
100,500,2,10,88,35,139,1124,0.448
100,500,4,10,18,40,149,1889,0.481
100,500,6,10,50,33,100,835,0.431
100,500,5,10,88,15,147,767,0.396
100,500,3,10,13,38,136,1070,0.916
100,500,3,10,15,13,163,43,0.767
100,500,6,10,84,14,124,636,0.381
100,500,3,10,82,32,173,761,0.509
100,500,3,10,58,5,119,562,0.358
100,500,3,10,62,15,106,540,0.4
100,500,6,10,14,16,101,505,0.697
100,500,5,10,11,37,166,740,0.493
100,500,2,10,65,7,140,725,0.37
100,500,3,10,24,5,139,303,0.426
100,500,1,10,32,37,166,2493,0.869
100,500,2,10,18,5,139,722,0.47
100,500,5,10,24,35,180,715,0.484
100,500,2,10,70,35,172,1527,0.527
100,500,4,10,60,36,100,987,0.428
100,500,5,10,31,39,133,903,0.493
100,500,6,10,26,34,139,849,0.431
100,500,6,10,21,34,139,787,0.466
100,500,3,10,70,19,97,568,0.382
100,500,6,10,16,16,149,546,0.833
100,500,4,10,20,11,172,1153,0.75
100,500,6,10,29,39,99,780,0.423
100,500,2,10,52,16,149,992,0.579
100,500,2,10,51,20,92,847,0.438
100,500,4,10,10,20,92,1015,0.486
100,500,2,10,86,17,107,665,0.448
100,500,2,10,47,28,104,1094,0.505
100,500,6,10,73,17,107,672,0.378
100,500,1,10,11,37,130,2458,0.902
100,500,1,10,52,39,130,1636,0.693
100,500,2,10,24,5,110,647,0.417
100,500,7,10,84,6,119,517,0.379
100,500,3,10,82,32,140,947,0.486
100,500,3,10,53,14,148,328,0.454
100,500,7,10,27,11,146,175,0.514
100,500,3,10,81,14,148,503,0.416
100,500,3,10,19,10,109,287,0.456
100,500,4,10,55,16,110,730,0.447
100,500,6,10,27,38,111,789,0.456
100,500,6,10,26,34,170,891,0.503
100,500,6,10,55,38,111,879,0.429
100,500,2,10,70,35,139,1252,0.453
100,500,5,10,40,38,122,894,0.49
100,500,2,10,16,16,99,931,0.664
100,500,3,10,17,14,128,175,0.549
100,500,6,10,38,5,104,556,0.374
100,500,4,10,51,20,150,1085,0.423
100,500,6,10,56,41,153,1157,0.487
100,500,6,10,86,17,109,574,0.404
100,500,2,10,80,37,96,874,0.446
100,500,5,10,31,37,96,695,0.447
100,500,3,10,53,14,171,271,0.476
100,500,1,10,11,37,166,2914,0.958
100,500,2,10,24,5,139,691,0.433
100,500,5,10,69,32,165,827,0.462
100,500,6,10,35,30,148,800,0.421
100,500,3,10,20,39,98,940,0.74
100,500,3,10,20,30,148,501,0.824
100,500,6,10,27,38,129,1016,0.469
100,500,6,10,26,34,139,849,0.431
100,500,4,10,23,29,136,1536,0.414
100,500,4,10,31,29,159,1577,0.393
100,500,2,10,16,16,149,1352,0.784
100,500,1,10,89,29,159,1031,0.482
100,500,4,10,51,20,92,698,0.426
100,500,1,10,30,39,141,2129,0.838
100,500,5,10,60,6,174,414,0.457
100,500,6,10,86,17,107,719,0.367
100,500,2,10,31,37,99,1440,0.499
100,500,1,10,86,33,104,877,0.437
100,500,4,10,76,16,101,662,0.387
100,500,3,10,53,14,148,328,0.454
100,500,6,10,86,37,152,965,0.469
100,500,7,10,57,33,104,654,0.434
100,500,2,10,74,20,175,950,0.498
100,500,6,10,20,30,122,735,0.439
100,500,3,10,49,20,175,250,0.544
100,500,4,10,72,30,129,970,0.434
100,500,6,10,27,38,111,789,0.456
100,500,6,10,39,41,103,867,0.439
100,500,4,10,89,29,142,844,0.425
100,500,5,10,72,40,179,1092,0.558
100,500,6,10,85,40,179,1017,0.564
100,500,2,10,31,37,96,1423,0.494
100,500,2,10,67,32,139,1230,0.482
100,500,1,10,57,33,153,1606,0.689
100,500,7,10,86,42,137,1025,0.494
100,500,5,10,44,6,170,325,0.428
100,500,2,10,49,20,125,1102,0.518
100,500,4,10,18,29,149,1967,0.405
100,500,6,10,20,30,148,752,0.431
100,500,2,10,73,39,115,1103,0.475
100,500,2,10,24,34,113,1674,0.528
100,500,6,10,81,12,123,593,0.371
100,500,6,10,11,39,115,837,0.455
100,500,4,10,48,12,139,905,0.45
100,500,2,10,57,12,123,723,0.458
100,500,5,10,17,10,147,211,0.46
100,500,5,10,25,19,179,329,0.541
100,500,4,10,89,29,159,934,0.452
100,500,4,10,65,19,179,887,0.448
100,500,5,10,43,21,168,636,0.412
100,500,5,10,85,40,156,1012,0.515
100,500,5,10,88,37,147,1138,0.519
100,500,1,10,57,33,104,1122,0.552
100,500,3,10,25,39,104,991,0.723
100,500,2,10,40,7,130,637,0.443
100,500,3,10,77,29,173,782,0.529
100,500,6,10,17,39,104,811,0.449
100,500,1,10,14,7,130,728,0.556
100,500,2,10,49,20,175,1272,0.644
100,500,3,10,15,30,163,497,0.859
100,500,5,10,88,16,172,640,0.461
100,500,6,10,51,25,102,657,0.428
100,500,2,10,11,39,109,2029,0.557
100,500,1,10,59,7,120,626,0.393
100,500,6,10,57,12,121,578,0.396
100,500,2,10,36,25,102,1113,0.566
100,500,5,10,46,7,120,498,0.412
100,500,5,10,19,21,107,463,0.495
100,500,5,10,65,19,102,536,0.409
100,500,6,10,47,21,107,694,0.409
100,500,5,10,32,34,130,836,0.456
100,500,3,10,62,42,106,1011,0.582
100,500,6,10,14,6,101,466,0.607
100,500,5,10,85,40,179,1296,0.532
100,500,6,10,77,37,123,813,0.455
100,500,5,10,46,37,123,840,0.494
100,500,3,10,17,39,168,1095,0.942
100,500,3,10,18,41,110,978,0.835
100,500,2,10,14,7,104,621,0.517
100,500,2,10,65,34,140,1314,0.492
100,500,6,10,11,33,167,672,0.485
100,500,4,10,60,12,100,725,0.383
100,500,3,10,70,10,97,591,0.386
100,500,6,10,36,25,106,633,0.408
100,500,1,10,46,7,134,620,0.463
100,500,2,10,11,39,115,2161,0.58
100,500,3,10,87,33,167,1005,0.514
100,500,6,10,57,12,123,644,0.393
100,500,4,10,20,21,172,1911,0.436
100,500,6,10,72,26,177,778,0.401
100,500,5,10,47,21,112,605,0.38
100,500,7,10,28,14,97,306,0.438
100,500,6,10,21,36,170,951,0.528
100,500,5,10,65,19,179,611,0.421
100,500,6,10,52,12,99,577,0.44
100,500,2,10,10,5,150,703,0.555
100,500,6,10,29,26,177,636,0.443
100,500,4,10,90,14,97,618,0.354
100,500,3,10,82,29,140,719,0.476
100,500,2,10,73,23,109,782,0.477
100,500,2,10,30,32,111,1517,0.531
100,500,2,10,70,16,139,914,0.41
100,500,6,10,46,37,144,881,0.488
100,500,5,10,23,8,104,340,0.403
100,500,3,10,81,18,171,600,0.455
100,500,3,10,17,39,104,935,0.784
100,500,5,10,34,14,149,381,0.459
100,500,6,10,55,14,129,682,0.455
100,500,2,10,14,7,130,749,0.566
100,500,6,10,73,32,111,815,0.409
100,500,1,10,24,8,104,698,0.451
100,500,5,10,64,23,152,726,0.416
100,500,5,10,87,14,149,582,0.387
100,500,6,10,36,25,102,671,0.449
100,500,6,10,87,33,123,737,0.449
100,500,5,10,80,26,99,714,0.41
100,500,2,10,54,5,121,599,0.381
100,500,1,10,46,7,120,672,0.411
100,500,3,10,35,9,122,333,0.444
100,500,1,10,11,34,166,2969,0.938
100,500,5,10,47,21,107,571,0.415
100,500,1,10,31,19,142,1293,0.644
100,500,5,10,44,23,152,667,0.429
100,500,6,10,29,26,130,655,0.447
100,500,3,10,59,5,121,555,0.382
100,500,7,10,90,14,177,620,0.389
100,500,6,10,21,34,122,847,0.496
100,500,6,10,56,8,94,597,0.377
100,500,6,10,26,13,140,574,0.648
100,500,7,10,86,28,153,652,0.477
100,500,2,10,79,34,122,1034,0.475
100,500,3,10,74,17,125,508,0.443
100,500,6,10,46,37,123,996,0.452
100,500,7,10,84,8,94,656,0.36
100,500,2,10,73,32,113,1000,0.456
100,500,5,10,90,13,140,559,0.394
100,500,5,10,24,8,144,262,0.447
100,500,5,10,68,29,114,706,0.418
100,500,3,10,71,5,142,555,0.393
100,500,6,10,72,22,156,812,0.409
100,500,5,10,87,14,152,497,0.4
100,500,2,10,24,41,139,2413,0.587
100,500,5,10,44,23,115,609,0.404
100,500,6,10,55,27,108,671,0.422
100,500,6,10,54,29,114,652,0.417
100,500,2,10,59,5,129,614,0.427
100,500,3,10,65,5,142,453,0.373
100,500,6,10,87,33,167,962,0.463
100,500,6,10,73,39,109,919,0.46
100,500,3,10,86,27,108,598,0.425
100,500,6,10,26,36,139,807,0.454
100,500,4,10,62,28,174,1387,0.408
100,500,2,10,16,12,149,1076,0.688
100,500,6,10,29,26,177,636,0.443
100,500,4,10,51,5,92,692,0.354
100,500,6,10,79,34,121,739,0.417
100,500,6,10,84,8,92,595,0.368
100,500,7,10,90,14,97,576,0.372
100,500,2,10,81,25,121,875,0.4
100,500,6,10,90,13,123,599,0.401
100,500,6,10,86,23,107,683,0.387
100,500,4,10,25,13,102,801,0.524
100,500,2,10,87,28,100,763,0.444
100,500,6,10,56,28,174,658,0.453
100,500,3,10,52,16,108,432,0.394
100,500,3,10,53,18,148,382,0.529
100,500,6,10,27,14,111,562,0.514
100,500,2,10,73,32,111,919,0.44
100,500,5,10,24,8,104,374,0.406
100,500,5,10,54,29,148,647,0.44
100,500,2,10,46,28,100,1017,0.511
100,500,3,10,65,5,153,514,0.393
100,500,5,10,87,14,149,582,0.387
100,500,1,10,47,30,92,1155,0.514
100,500,6,10,17,16,108,571,0.627
100,500,2,10,31,26,96,1060,0.552
100,500,6,10,20,9,148,597,0.698
100,500,5,10,44,23,152,667,0.429
100,500,6,10,86,27,138,782,0.393
100,500,2,10,59,5,121,638,0.367
100,500,4,10,64,26,107,903,0.398
100,500,6,10,25,41,168,1014,0.514
100,500,4,10,89,19,159,756,0.418
100,500,2,10,65,30,92,884,0.415
100,500,1,10,40,24,104,1117,0.594
100,500,4,10,56,28,121,1050,0.418
100,500,1,10,57,28,104,1188,0.519
100,500,3,10,20,26,107,524,0.601
100,500,6,10,79,34,122,827,0.435
100,500,2,10,49,17,175,1207,0.669
100,500,6,10,84,8,94,622,0.35
100,500,6,10,90,13,140,734,0.384
100,500,2,10,46,28,108,1073,0.49
100,500,3,10,67,39,137,912,0.596
100,500,3,10,17,16,92,339,0.478
100,500,5,10,85,22,179,692,0.445
100,500,6,10,69,17,109,599,0.392
100,500,2,10,70,11,93,747,0.344
100,500,2,10,51,42,106,1355,0.504
100,500,5,10,54,29,114,775,0.4
100,500,3,10,65,5,142,453,0.373
100,500,5,10,54,39,137,1005,0.52
100,500,5,10,59,17,134,568,0.438
100,500,5,10,16,23,112,470,0.462
100,500,1,10,65,30,129,1291,0.544
100,500,6,10,46,17,109,618,0.421
100,500,2,10,17,11,93,814,0.526
100,500,6,10,86,27,108,787,0.417
100,500,6,10,19,24,112,643,0.502
100,500,2,10,11,39,115,2161,0.58
100,500,5,10,77,13,144,580,0.431
100,500,4,10,20,26,150,1879,0.385
100,500,2,10,39,29,118,1263,0.533
100,500,1,10,44,23,112,1242,0.586
100,500,5,10,11,16,176,162,0.698
100,500,4,10,56,28,174,1118,0.434
100,500,6,10,57,25,123,735,0.403
100,500,3,10,11,28,123,520,0.765
100,500,4,10,87,29,118,726,0.413
100,500,5,10,65,13,179,537,0.412
100,500,5,10,42,22,145,550,0.418
100,500,3,10,49,16,176,192,0.5
100,500,2,10,46,28,100,1017,0.511
100,500,4,10,28,16,166,1244,0.581
100,500,3,10,54,39,94,868,0.515
100,500,3,10,17,16,108,241,0.498
100,500,6,10,46,17,120,752,0.426
100,500,2,10,78,22,145,931,0.441
100,500,6,10,72,30,130,797,0.447
100,500,2,10,17,11,101,909,0.538
100,500,6,10,78,16,166,566,0.403
100,500,5,10,51,29,162,796,0.454
100,500,3,10,17,41,104,1035,0.789
100,500,1,10,65,30,92,920,0.455
100,500,5,10,44,23,120,549,0.415
100,500,4,10,28,25,177,2142,0.408
100,500,4,10,20,26,107,1375,0.37
100,500,2,10,14,24,130,1476,0.736
100,500,1,10,85,29,162,1001,0.497
100,500,6,10,30,23,113,608,0.433
100,500,2,10,87,29,130,821,0.447
100,500,5,10,49,16,164,465,0.428
100,500,6,10,21,36,168,802,0.498
100,500,1,10,23,25,144,1866,0.777
100,500,6,10,36,42,102,826,0.444
100,500,5,10,78,22,151,718,0.394
100,500,1,10,82,36,168,1349,0.551
100,500,3,10,54,39,137,1082,0.656
100,500,4,10,78,16,148,616,0.396
100,500,1,10,46,17,120,985,0.532
100,500,6,10,46,17,109,618,0.421
100,500,5,10,34,31,152,677,0.474
100,500,2,10,17,11,93,814,0.526
100,500,5,10,47,24,107,658,0.395
100,500,5,10,64,9,115,591,0.376
100,500,7,10,51,37,141,759,0.487
100,500,6,10,46,13,123,622,0.428
100,500,5,10,85,29,143,784,0.44
100,500,5,10,44,23,112,613,0.403
100,500,1,10,86,26,98,643,0.414
100,500,3,10,54,26,129,654,0.529
100,500,3,10,12,37,141,893,0.943
100,500,6,10,87,28,167,742,0.442
100,500,2,10,57,21,148,1145,0.535
100,500,2,10,87,29,118,862,0.456
100,500,6,10,90,26,98,718,0.393
100,500,5,10,49,16,176,365,0.504
100,500,2,10,21,30,121,1610,0.575
100,500,6,10,82,36,131,987,0.442
100,500,7,10,56,8,92,570,0.361
100,500,4,10,66,21,148,814,0.429
100,500,5,10,58,33,103,772,0.43
100,500,5,10,78,22,145,675,0.437
100,500,6,10,29,30,177,805,0.467
100,500,4,10,78,16,166,721,0.391
100,500,5,10,26,29,123,628,0.439
100,500,7,10,90,25,97,674,0.405
100,500,6,10,48,32,99,700,0.409
100,500,1,10,32,33,103,1516,0.697
100,500,2,10,73,23,111,959,0.425
100,500,7,10,12,37,177,196,0.592
100,500,5,10,85,29,162,784,0.436
100,500,2,10,33,27,96,1087,0.523
100,500,3,10,63,12,135,410,0.432
100,500,5,10,24,25,104,577,0.438
100,500,6,10,17,32,99,694,0.421
100,500,6,10,44,10,174,632,0.563
100,500,1,10,90,26,155,899,0.455
100,500,2,10,77,27,96,801,0.411
100,500,6,10,68,42,148,1119,0.519
100,500,2,10,66,21,123,920,0.458
100,500,1,10,85,12,135,705,0.345
100,500,3,10,71,13,153,439,0.415
100,500,3,10,35,10,174,180,0.578
100,500,5,10,87,31,149,770,0.455
100,500,6,10,82,36,168,1009,0.467
100,500,5,10,44,9,152,348,0.425
100,500,6,10,14,31,176,639,0.485
100,500,2,10,59,26,121,1036,0.457
100,500,5,10,32,33,175,683,0.466
100,500,3,10,55,35,138,785,0.651
100,500,3,10,32,31,176,642,0.829
100,500,7,10,12,37,141,382,0.482
100,500,6,10,79,30,122,769,0.42
100,500,6,10,84,8,94,622,0.35
100,500,6,10,17,32,141,858,0.464
100,500,4,10,61,40,146,1337,0.488
100,500,1,10,90,26,98,810,0.409
100,500,6,10,62,40,121,982,0.49
100,500,3,10,70,22,94,565,0.421
100,500,2,10,77,27,92,807,0.42
100,500,2,10,87,13,108,636,0.366
100,500,6,10,90,29,140,793,0.434
100,500,5,10,84,12,116,629,0.386
100,500,2,10,66,21,148,1118,0.498
100,500,3,10,85,12,155,492,0.398
100,500,5,10,79,40,146,1092,0.478
100,500,6,10,52,15,92,578,0.431
100,500,6,10,35,10,98,594,0.438
100,500,2,10,81,23,96,782,0.376
100,500,4,10,42,22,94,956,0.401
100,500,2,10,31,12,116,884,0.527
100,500,5,10,32,33,103,732,0.414
100,500,6,10,32,31,114,676,0.416
100,500,6,10,78,23,96,588,0.393
100,500,2,10,47,32,129,1669,0.493
100,500,5,10,81,27,142,686,0.411
100,500,5,10,54,42,114,909,0.476
100,500,3,10,64,19,150,520,0.427
100,500,6,10,17,32,99,694,0.421
100,500,3,10,65,13,142,417,0.424
100,500,1,10,46,27,142,1610,0.709
100,500,5,10,67,30,94,716,0.429
100,500,2,10,77,27,96,801,0.411
100,500,1,10,48,39,91,1169,0.612
100,500,3,10,85,12,135,530,0.372
100,500,6,10,69,15,120,676,0.38
100,500,6,10,35,10,174,547,0.581
100,500,4,10,79,40,164,1340,0.493
100,500,6,10,86,35,108,822,0.428
100,500,6,10,60,39,91,856,0.436
100,500,3,10,42,22,102,540,0.439
100,500,7,10,42,32,112,498,0.464
100,500,5,10,31,12,162,238,0.492
100,500,2,10,70,32,101,980,0.445
100,500,5,10,73,8,179,524,0.41
100,500,6,10,32,31,176,790,0.473
100,500,1,10,16,20,120,1285,0.709
100,500,2,10,78,23,142,992,0.414
100,500,4,10,71,32,112,910,0.415
100,500,4,10,39,15,130,1056,0.449
100,500,4,10,65,8,179,696,0.425
100,500,5,10,46,27,100,562,0.411
100,500,3,10,11,20,164,77,0.818
100,500,4,10,56,40,174,1574,0.523
100,500,2,10,46,13,100,821,0.425
100,500,6,10,72,37,175,1042,0.541
100,500,3,10,17,15,108,242,0.508
100,500,4,10,79,40,146,1053,0.553
100,500,2,10,77,37,175,1324,0.528
100,500,2,10,81,27,125,974,0.423
100,500,2,10,42,32,151,1748,0.538
100,500,3,10,42,22,94,500,0.468
100,500,5,10,52,7,91,512,0.377
100,500,1,10,65,32,92,897,0.489
100,500,5,10,31,12,116,340,0.406
100,500,1,10,60,39,147,1552,0.669
100,500,4,10,20,19,107,1064,0.465
100,500,3,10,31,27,125,568,0.62
100,500,7,10,41,7,91,453,0.397
100,500,2,10,78,23,96,720,0.394
100,500,6,10,28,29,148,718,0.518
100,500,5,10,87,27,175,781,0.449
100,500,1,10,51,17,143,975,0.551
100,500,7,10,71,32,103,694,0.428
100,500,1,10,21,8,131,839,0.503
100,500,5,10,46,27,142,730,0.437
100,500,5,10,65,8,128,603,0.376
100,500,2,10,45,27,175,1657,0.584
100,500,3,10,54,30,137,764,0.588
100,500,4,10,34,28,106,1031,0.397
100,500,6,10,46,15,109,657,0.452
100,500,3,10,82,28,106,731,0.431
100,500,1,10,60,39,91,1038,0.556
100,500,6,10,77,37,138,923,0.462
100,500,2,10,17,32,93,1356,0.558
100,500,5,10,18,37,111,682,0.471
100,500,3,10,51,40,177,1241,0.803
100,500,6,10,81,12,129,602,0.387
100,500,6,10,86,5,155,496,0.405
100,500,5,10,44,20,112,485,0.408
100,500,6,10,85,16,110,686,0.379
100,500,2,10,87,15,118,675,0.372
100,500,3,10,84,37,111,933,0.472
100,500,2,10,31,27,140,1593,0.637
100,500,5,10,63,10,102,522,0.383
100,500,5,10,41,7,177,305,0.433
100,500,7,10,71,32,112,677,0.419
100,500,4,10,35,12,129,821,0.513
100,500,3,10,88,11,124,494,0.387
100,500,5,10,65,8,179,400,0.42
100,500,5,10,49,20,176,462,0.459
100,500,6,10,79,16,110,629,0.385
100,500,4,10,57,31,123,1009,0.418
100,500,5,10,15,10,102,323,0.402
100,500,5,10,45,27,117,688,0.427
100,500,4,10,61,11,124,669,0.407
100,500,7,10,11,38,150,363,0.559
100,500,5,10,78,32,145,899,0.437
100,500,4,10,82,28,137,972,0.415
100,500,6,10,77,37,175,827,0.52
100,500,2,10,57,38,150,1665,0.547
100,500,1,10,58,38,175,1927,0.762
100,500,2,10,31,27,125,1489,0.585
100,500,4,10,78,29,166,1016,0.443
100,500,2,10,32,31,137,1675,0.583
100,500,5,10,41,7,91,572,0.353
100,500,5,10,85,17,162,597,0.41
100,500,6,10,82,8,168,636,0.396
100,500,5,10,84,37,173,1078,0.504
100,500,6,10,35,12,102,515,0.526
100,500,6,10,42,30,112,762,0.416
100,500,3,10,53,31,137,738,0.573
100,500,5,10,45,27,175,657,0.452
100,500,6,10,79,16,109,680,0.391
100,500,5,10,15,10,112,290,0.41
100,500,3,10,61,11,110,441,0.399
100,500,6,10,48,41,141,1070,0.504
100,500,6,10,15,30,112,694,0.448
100,500,4,10,82,28,106,779,0.436
100,500,7,10,12,40,141,482,0.533
100,500,2,10,33,16,92,845,0.518
100,500,1,10,90,5,98,651,0.355
100,500,1,10,63,9,155,681,0.421
100,500,4,10,69,39,113,1009,0.475
100,500,3,10,44,22,98,484,0.436
100,500,7,10,57,38,96,717,0.424
100,500,5,10,84,37,111,815,0.46
100,500,3,10,14,15,114,219,0.521
100,500,6,10,35,12,129,603,0.562
100,500,2,10,66,31,148,1293,0.517
100,500,3,10,60,39,113,1039,0.574
100,500,5,10,61,15,164,470,0.479
100,500,6,10,79,16,110,629,0.385
100,500,2,10,51,32,97,1168,0.473
100,500,4,10,53,6,147,750,0.459
100,500,5,10,15,10,102,323,0.402
100,500,3,10,61,11,124,554,0.394
100,500,2,10,53,31,142,1476,0.527
100,500,6,10,15,32,97,669,0.433
100,500,3,10,36,6,147,287,0.456
100,500,5,10,32,38,103,790,0.458
100,500,1,10,85,29,131,981,0.456
100,500,4,10,70,36,102,975,0.44
100,500,6,10,15,30,101,678,0.447
100,500,2,10,84,11,162,742,0.426
100,500,6,10,81,15,142,642,0.393
100,500,7,10,57,38,150,867,0.497
100,500,4,10,56,29,131,1042,0.39
100,500,2,10,47,32,93,1073,0.491
100,500,1,10,81,26,100,859,0.419
100,500,4,10,57,13,168,971,0.444
100,500,6,10,17,41,99,813,0.45
100,500,2,10,77,16,96,785,0.382
100,500,2,10,56,17,103,838,0.44
100,500,4,10,71,32,93,835,0.383
100,500,3,10,85,9,135,453,0.393
100,500,2,10,53,31,137,1501,0.502
100,500,6,10,48,23,147,613,0.458
100,500,2,10,31,13,168,870,0.732
100,500,7,10,37,19,94,345,0.42
100,500,4,10,60,39,176,1390,0.524
100,500,6,10,56,17,103,592,0.4
100,500,6,10,61,16,95,592,0.416
100,500,6,10,35,22,174,610,0.451
100,500,4,10,42,26,103,1053,0.379
100,500,1,10,42,17,96,896,0.493
100,500,5,10,37,19,94,405,0.454
100,500,6,10,32,15,176,470,0.711
100,500,6,10,15,30,112,694,0.448
100,500,3,10,74,16,95,614,0.366
100,500,4,10,73,16,128,829,0.376
100,500,4,10,79,15,146,729,0.395
100,500,1,10,30,17,96,955,0.511
100,500,2,10,72,15,138,862,0.423
100,500,4,10,34,23,178,1801,0.469
100,500,2,10,15,32,135,2056,0.606
100,500,4,10,36,6,159,808,0.536
100,500,3,10,81,21,140,666,0.441
100,500,3,10,24,23,178,159,0.686
100,500,4,10,60,39,113,1167,0.427
100,500,3,10,42,36,94,737,0.586
100,500,5,10,31,11,116,332,0.428
100,500,1,10,56,29,123,1301,0.589
100,500,2,10,78,15,96,574,0.385
100,500,7,10,52,26,177,405,0.452
100,500,4,10,24,39,114,1383,0.448
100,500,3,10,72,18,93,519,0.393
100,500,2,10,15,32,97,1465,0.567
100,500,4,10,88,39,114,989,0.465
100,500,4,10,36,6,147,559,0.535
100,500,5,10,46,26,142,704,0.422
100,500,2,10,71,32,134,1142,0.461
100,500,6,10,17,18,93,546,0.654
100,500,2,10,87,29,117,818,0.44
100,500,4,10,17,23,119,1340,0.399
100,500,4,10,31,13,161,1082,0.621
100,500,3,10,34,10,137,248,0.468
100,500,1,10,60,23,91,781,0.442
100,500,6,10,44,23,119,578,0.424
100,500,2,10,56,17,160,972,0.544
100,500,1,10,56,29,131,1348,0.587
100,500,3,10,18,18,173,70,0.757
100,500,4,10,22,27,138,1674,0.399
